City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
221,san martin,15,AR,1582872469,56,-33.08,-68.47,69.8,2.24
222,nanortalik,11,GL,1582872469,60,60.14,-45.24,14.23,13.38
223,kashi,84,CN,1582872469,17,39.45,75.98,53.6,8.95
224,yar-sale,83,RU,1582872470,84,66.83,70.83,8.35,4.27
225,ellsworth,90,US,1582872470,68,44.54,-68.42,32.0,4.7
226,longido,68,TZ,1582872470,58,-2.73,36.68,71.02,4.41
227,sambava,0,MG,1582872470,60,-14.27,50.17,85.84,2.73
228,hendek,75,TR,1582872470,81,40.8,30.75,48.2,0.58
229,kirakira,98,SB,1582872470,78,-10.45,161.92,81.54,2.62
230,qasigiannguit,0,GL,1582872470,52,68.82,-51.19,-7.6,9.17
231,bud,1,US,1582872470,86,39.45,-86.18,33.8,6.93
232,kahului,20,US,1582872471,64,20.89,-156.47,73.4,19.46
233,boddam,99,GB,1582872471,86,57.47,-1.78,36.0,8.05
234,santa cruz,97,BO,1582872302,94,-17.8,-63.17,68.0,4.7
235,broken hill,0,AU,1582872471,29,-31.95,141.43,77.0,16.11
236,cognac,90,FR,1582872471,93,45.5,-0.25,45.0,10.29
237,la orilla,0,MX,1582872471,84,17.98,-102.23,69.67,3.51
238,panzhihua,1,CN,1582872471,54,26.59,101.71,63.0,2.51
239,katsuura,75,JP,1582872471,34,35.13,140.3,53.01,10.29
240,razdolnoye,90,RU,1582872472,34,43.55,131.92,37.4,6.71
241,muros,75,ES,1582872472,100,42.78,-9.06,54.0,5.82
242,price,1,US,1582872472,44,39.6,-110.81,32.0,10.29
243,ouadda,0,CF,1582872472,18,8.08,22.4,77.2,5.32
244,oudtshoorn,75,ZA,1582872472,87,-33.59,22.2,60.8,11.41
245,grindavik,75,IS,1582872472,67,63.84,-22.43,32.0,21.92
246,alofi,89,NU,1582872472,88,-19.06,-169.92,80.6,9.17
247,teluknaga,40,ID,1582872472,74,-6.1,106.64,88.0,10.29
248,tecoanapa,0,MX,1582872473,85,16.52,-98.75,72.14,2.62
249,fukue,75,JP,1582872473,87,32.69,128.84,53.6,4.7
250,nebolchi,100,RU,1582872473,94,59.12,33.35,25.21,5.75
251,rawson,0,AR,1582872473,73,-43.3,-65.1,61.97,5.66
252,mersing,40,MY,1582872473,70,2.43,103.84,87.8,9.17
253,vaitape,100,PF,1582872473,70,-16.52,-151.75,82.8,7.34
254,nalbari,40,IN,1582872473,57,26.45,91.44,78.8,9.17
255,mar del plata,95,AR,1582872474,86,-38.0,-57.56,64.0,5.99
256,nikolskoye,90,RU,1582872474,79,59.7,30.79,28.99,6.71
257,aquiraz,20,BR,1582872474,83,-3.9,-38.39,80.6,2.24
258,ekibastuz,97,KZ,1582872474,91,51.67,75.37,27.79,18.03
259,trinidad,30,BO,1582872474,88,-14.83,-64.9,71.4,2.35
260,qarqin,94,AF,1582872474,57,37.42,66.04,46.11,3.87
261,chapais,90,CA,1582872474,78,49.78,-74.85,14.0,11.41
262,lingyuan,24,CN,1582872377,34,41.24,119.4,49.42,8.12
263,chitungwiza,30,ZW,1582872475,80,-18.01,31.08,69.98,2.44
264,killin,1,US,1582872475,45,33.61,-91.74,44.6,8.05
265,rawah,100,IQ,1582872475,44,34.48,41.91,59.85,4.32
266,ajijic,20,MX,1582872475,51,20.3,-103.28,62.01,2.66
267,mineiros,100,BR,1582872475,99,-17.57,-52.55,68.97,5.12
268,raghunathpur,0,IN,1582872475,41,23.55,86.67,87.01,5.12
269,larsnes,75,NO,1582872475,85,62.2,5.58,36.0,17.22
270,meulaboh,0,ID,1582872476,73,4.14,96.13,83.88,6.82
271,kholtoson,84,RU,1582872476,56,50.3,103.31,20.01,1.54
272,krasnoarmeysk,100,RU,1582872476,93,51.02,45.7,39.99,4.0
273,adre,7,TD,1582872476,18,13.47,22.2,69.73,12.28
274,terrasini,20,IT,1582872476,77,38.15,13.08,61.0,24.16
275,kaitangata,79,NZ,1582872476,77,-46.28,169.85,71.01,4.0
276,san quintin,100,MX,1582872476,42,30.48,-115.95,61.93,1.68
277,pevek,100,RU,1582872477,96,69.7,170.31,6.85,6.17
278,khuzdar,0,PK,1582872477,25,27.74,66.64,63.3,12.55
279,souillac,75,MU,1582872477,78,-20.52,57.52,82.4,11.41
280,guerrero negro,94,MX,1582872477,30,27.98,-114.06,65.17,2.71
281,kuressaare,40,EE,1582872478,100,58.25,22.5,24.8,4.7
282,bundaberg,0,AU,1582872478,62,-24.85,152.35,86.0,12.75
283,aykhal,0,RU,1582872478,65,66.0,111.5,6.8,2.24
284,pacific grove,1,US,1582872478,66,36.62,-121.92,59.0,2.19
285,castrillon,93,ES,1582872479,61,43.4,-6.79,53.01,3.36
286,viedma,32,AR,1582872479,75,-40.81,-63.0,61.83,9.62
287,batagay-alyta,0,RU,1582872480,65,67.8,130.41,6.3,5.12
288,gubkinskiy,100,RU,1582872480,93,64.43,76.5,16.36,14.03
289,itigi,100,TZ,1582872480,97,-5.7,34.48,66.31,3.49
290,southbridge,90,US,1582872480,36,42.08,-72.03,30.2,16.11
291,hualmay,100,PE,1582872481,80,-11.1,-77.61,71.56,3.27
292,mabaruma,47,GY,1582872481,98,8.2,-59.78,68.25,1.43
293,marathon,1,US,1582872481,71,44.9,-89.77,8.6,5.82
294,niquero,29,CU,1582872481,90,20.04,-77.58,72.66,10.69
295,olafsvik,100,IS,1582872482,73,64.89,-23.71,26.02,29.86
296,danielskuil,3,ZA,1582872498,74,-28.19,23.54,63.19,14.54
297,satipo,100,PE,1582872498,93,-11.25,-74.64,61.38,1.66
298,ust-nera,59,RU,1582872498,95,64.57,143.2,-12.15,1.81
299,te anau,7,NZ,1582872498,82,-45.42,167.72,55.26,7.0
300,salinas,1,US,1582872377,71,36.68,-121.66,60.01,4.74
301,bireun,54,ID,1582872499,74,5.2,96.7,78.12,4.81
302,svetlyy,90,RU,1582872499,74,54.67,20.13,35.6,8.95
303,ngunguru,43,NZ,1582872500,81,-35.62,174.5,71.01,7.0
304,severo-kurilsk,100,RU,1582872500,96,50.68,156.12,25.21,3.85
305,richards bay,100,ZA,1582872500,82,-28.78,32.04,75.67,28.59
306,faanui,100,PF,1582872500,70,-16.48,-151.75,82.8,7.34
307,sterling,90,US,1582872267,57,39.01,-77.43,32.0,4.7
308,bosaso,44,SO,1582872500,78,11.28,49.18,78.8,5.59
309,bagotville,0,AU,1582872500,78,-28.98,153.42,84.2,12.75
310,husavik,90,IS,1582872501,68,66.04,-17.34,24.8,4.7
311,zhangjiakou,66,CN,1582872210,58,40.81,114.88,39.78,4.94
312,salalah,0,OM,1582872501,17,17.02,54.09,82.4,12.75
313,san rafael del sur,40,NI,1582872501,65,11.85,-86.44,82.4,11.41
314,belyy yar,100,RU,1582872501,59,53.6,91.39,35.6,15.66
315,annau,0,TM,1582872501,66,37.89,58.52,48.2,13.87
316,mikhaylovskoye,100,RU,1582872501,87,51.82,79.72,24.78,14.23
317,tshane,74,BW,1582872501,55,-24.02,21.87,73.09,6.38
318,mukhtolovo,100,RU,1582872502,96,55.46,43.2,36.05,6.33
319,sheopur,93,IN,1582872502,17,25.67,76.7,85.42,5.46
320,buala,70,SB,1582872502,71,-8.14,159.59,83.89,2.82
321,rusape,34,ZW,1582872502,77,-18.53,32.13,68.99,3.27
322,bilibino,100,RU,1582872502,99,68.05,166.44,-3.71,3.56
323,cedar city,1,US,1582872502,63,37.68,-113.06,30.2,3.36
324,kedrovyy,40,RU,1582872502,80,56.17,91.82,30.2,8.95
325,mbandaka,98,CD,1582872503,79,0.05,18.26,76.98,2.42
326,bac lieu,0,VN,1582872503,32,9.29,105.72,94.84,16.28
327,palmer,90,US,1582872503,36,42.16,-72.33,30.2,16.11
328,beloha,26,MG,1582872503,50,-25.17,45.05,83.68,6.69
329,sao filipe,1,CV,1582872503,63,14.9,-24.5,73.62,10.38
330,plettenberg bay,81,ZA,1582872503,84,-34.05,23.37,62.44,16.08
331,alekseyevsk,98,RU,1582872503,85,57.84,108.35,14.49,1.12
332,tomatlan,0,MX,1582872363,94,19.93,-105.25,63.61,1.72
333,tazovskiy,100,RU,1582872504,94,67.47,78.7,11.98,11.1
334,hasaki,75,JP,1582872504,36,35.73,140.83,54.0,5.82
335,ancud,90,CL,1582872504,93,-41.87,-73.82,57.2,1.12
336,sobolevo,3,RU,1582872504,79,54.43,31.9,30.36,10.74
337,zelenoborskiy,0,RU,1582872504,82,66.84,32.36,3.72,0.81
338,cosala,0,MX,1582872505,97,24.41,-106.69,57.99,4.29
339,atar,0,MR,1582872507,12,20.52,-13.05,65.34,9.15
340,campbellsville,90,US,1582872508,69,37.34,-85.34,35.01,5.82
341,mareeba,40,AU,1582872508,66,-17.0,145.43,89.6,4.7
342,alegrete,0,BR,1582872508,49,-29.78,-55.79,65.48,5.08
343,abohar,4,IN,1582872508,26,30.15,74.18,83.5,16.78
344,prainha,81,BR,1582872509,88,-1.8,-53.48,73.22,3.0
345,acapulco,5,MX,1582872509,73,16.86,-99.89,77.0,3.44
346,lompoc,1,US,1582872509,53,34.64,-120.46,63.0,5.82
347,onega,11,RU,1582872509,87,63.91,38.14,18.25,10.11
348,bouafle,75,CI,1582872509,94,6.99,-5.74,78.8,4.7
349,nome,1,US,1582872509,75,64.5,-165.41,-8.0,1.5
350,takoradi,69,GH,1582872510,96,4.88,-1.76,77.34,3.02
351,shache,98,CN,1582872510,21,38.42,77.24,55.8,5.41
352,marawi,96,PH,1582872510,87,8.0,124.29,81.0,11.01
353,qesarya,41,IL,1582872510,63,32.52,34.9,64.0,2.24
354,zhezkazgan,75,KZ,1582872510,92,47.8,67.71,15.8,4.47
355,hambantota,20,LK,1582872510,66,6.12,81.12,89.6,12.75
356,moa,71,CU,1582872510,94,20.66,-74.94,68.0,0.31
357,abalak,33,RU,1582872511,94,58.13,68.59,23.83,4.63
358,kalmunai,92,LK,1582872511,73,7.42,81.82,80.53,14.16
359,sassandra,53,CI,1582872511,93,4.95,-6.08,78.67,4.83
360,belaya gora,98,RU,1582872511,91,68.53,146.42,11.91,6.64
361,neuquen,0,AR,1582872316,46,-38.95,-68.06,71.6,2.24
362,tahta,0,EG,1582872511,44,26.77,31.5,59.0,4.7
363,taoudenni,0,ML,1582872371,16,22.68,-3.98,61.18,6.76
364,jyvaskyla,0,FI,1582872512,84,62.24,25.72,19.99,3.36
365,jiblah,12,YE,1582872512,46,13.92,44.15,69.73,3.22
366,ugoofaaru,100,MV,1582872512,71,5.67,73.0,82.65,14.72
367,goderich,100,CA,1582872335,62,43.75,-81.72,23.0,1.99
368,ahipara,31,NZ,1582872512,70,-35.17,173.17,75.99,5.53
369,am timan,43,TD,1582872512,18,11.03,20.28,76.55,5.46
370,touros,20,BR,1582872512,88,-5.2,-35.46,80.6,4.7
371,novichikha,99,RU,1582872512,89,52.2,81.39,28.15,18.3
372,nelson bay,0,AU,1582872512,64,-32.72,152.15,78.01,17.22
373,ganzhou,100,CN,1582872512,84,28.82,115.43,59.63,2.44
374,akyab,0,MM,1582872513,48,20.15,92.9,76.89,6.96
375,uarini,100,BR,1582872513,98,-2.99,-65.11,74.14,3.69
376,biltine,0,TD,1582872513,15,14.53,20.92,74.23,11.1
377,salamanca,40,ES,1582872513,92,40.83,-6.0,36.0,3.58
378,thompson,90,CA,1582872513,61,55.74,-97.86,12.2,3.36
379,grootfontein,75,NA,1582872513,100,-19.57,18.12,68.0,3.36
380,camacha,40,PT,1582872514,67,33.08,-16.33,60.8,6.93
381,port augusta,0,AU,1582872302,53,-32.5,137.77,84.99,14.99
382,ndioum,0,SN,1582872514,28,16.51,-14.65,69.8,4.7
383,mbarara,100,UG,1582872514,80,-0.61,30.65,67.64,2.1
384,kungurtug,98,RU,1582872514,85,50.6,97.52,18.1,3.65
385,lima,75,PE,1582872340,78,-12.04,-77.03,75.2,9.17
386,oussouye,29,SN,1582872514,88,12.48,-16.55,69.8,2.24
387,antofagasta,74,CL,1582872514,93,-23.65,-70.4,64.4,3.36
388,haldensleben,75,DE,1582872515,86,52.29,11.41,37.0,11.41
389,revda,90,RU,1582872515,99,56.8,59.93,33.8,8.95
390,yinchuan,0,CN,1582872515,21,38.47,106.27,58.39,9.62
391,grand gaube,75,MU,1582872516,78,-20.01,57.66,82.4,11.41
392,amboise,85,FR,1582872516,100,47.41,0.98,36.0,3.36
393,kifri,100,IQ,1582872516,54,34.7,44.97,60.71,4.21
394,aktas,75,KZ,1582872517,85,49.78,72.96,23.0,17.9
395,grandview,1,US,1582872517,69,38.89,-94.53,33.01,5.82
396,traverse city,90,US,1582872517,73,44.76,-85.62,21.2,14.99
397,tiznit,0,MA,1582872518,13,29.58,-9.5,61.45,6.44
398,lata,90,PT,1582872518,100,40.16,-8.33,48.2,4.7
399,lorengau,25,PG,1582872518,68,-2.02,147.27,85.66,5.21
400,regina,5,CA,1582872321,85,50.45,-104.62,25.0,5.82
401,iaciara,41,BR,1582872518,94,-14.1,-46.63,70.86,1.25
402,tromso,75,NO,1582872369,50,69.65,18.96,28.4,29.97
403,nouakchott,0,MR,1582872258,13,18.09,-15.98,64.4,10.29
404,la primavera,97,CO,1582872519,43,5.49,-70.41,82.81,6.33
405,lalibela,38,ET,1582872519,42,12.03,39.03,68.49,2.89
406,san roque,0,ES,1582872519,81,36.21,-5.38,51.8,3.36
407,mogadishu,40,SO,1582872519,66,2.04,45.34,84.2,14.99
408,salt,50,JO,1582872519,76,32.04,35.73,59.0,1.45
409,tshikapa,100,CD,1582872519,95,-6.42,20.8,70.99,1.88
410,hameenlinna,0,FI,1582872519,85,61.0,24.46,16.0,4.7
411,qiryat shemona,50,IL,1582872520,58,33.21,35.57,62.6,2.24
412,nago,75,JP,1582872520,33,26.59,127.98,71.6,12.75
413,yulin,100,CN,1582872520,45,22.63,110.15,80.69,8.86
414,la cruz,0,MX,1582872520,97,23.92,-106.9,57.99,2.59
415,turayf,79,SA,1582872520,81,31.67,38.66,50.0,4.7
416,tigil,20,RU,1582872520,87,57.8,158.67,10.69,8.32
417,kulhudhuffushi,68,MV,1582872520,68,6.62,73.07,83.03,9.75
418,airai,85,TL,1582872521,54,-8.93,125.41,84.04,3.62
419,khalkhal,97,IR,1582872521,39,37.62,48.53,38.89,4.23
420,rocha,0,UY,1582872521,51,-34.48,-54.33,63.43,9.66
421,avera,1,US,1582872521,64,33.19,-82.53,39.99,3.36
422,dir,100,PK,1582872245,84,35.21,71.88,45.9,3.06
423,sao jose da coroa grande,29,BR,1582872522,79,-8.9,-35.15,82.02,11.52
424,charlestown,12,AU,1582872522,64,-32.95,151.67,79.0,17.22
425,pachino,5,IT,1582872522,93,36.72,15.09,51.8,9.17
426,tateyama,75,JP,1582872522,46,34.98,139.87,50.0,4.7
427,noumea,90,NC,1582872275,58,-22.28,166.46,88.0,5.82
428,mezen,20,RU,1582872523,94,65.85,44.24,9.21,7.34
429,galle,100,LK,1582872524,79,6.04,80.22,80.4,4.52
430,chubbuck,1,US,1582872524,79,42.92,-112.47,30.0,4.7
